hour,dayofweek,quarter,month,year,dayofyear,dayofmonth,weekofyear,target
1,2,4,11,2005,327,23,47,28686.0
2,2,4,11,2005,327,23,47,27962.0
3,2,4,11,2005,327,23,47,27711.0
4,2,4,11,2005,327,23,47,27807.0
5,2,4,11,2005,327,23,47,28716.0
6,2,4,11,2005,327,23,47,31067.0
7,2,4,11,2005,327,23,47,34632.0
8,2,4,11,2005,327,23,47,36381.0
9,2,4,11,2005,327,23,47,36766.0
10,2,4,11,2005,327,23,47,36698.0
11,2,4,11,2005,327,23,47,36606.0
12,2,4,11,2005,327,23,47,36141.0
13,2,4,11,2005,327,23,47,35635.0
14,2,4,11,2005,327,23,47,35293.0
15,2,4,11,2005,327,23,47,34905.0
16,2,4,11,2005,327,23,47,34863.0
17,2,4,11,2005,327,23,47,36443.0
18,2,4,11,2005,327,23,47,38865.0
19,2,4,11,2005,327,23,47,38655.0
20,2,4,11,2005,327,23,47,37910.0
21,2,4,11,2005,327,23,47,37063.0
22,2,4,11,2005,327,23,47,35444.0
23,2,4,11,2005,327,23,47,33166.0
0,3,4,11,2005,328,24,47,30617.0
1,1,4,11,2005,326,22,47,26150.0
2,1,4,11,2005,326,22,47,25143.0
3,1,4,11,2005,326,22,47,24678.0
4,1,4,11,2005,326,22,47,24643.0
5,1,4,11,2005,326,22,47,25401.0
6,1,4,11,2005,326,22,47,27552.0
7,1,4,11,2005,326,22,47,31542.0
8,1,4,11,2005,326,22,47,33930.0
9,1,4,11,2005,326,22,47,34486.0
10,1,4,11,2005,326,22,47,35027.0
11,1,4,11,2005,326,22,47,35371.0
12,1,4,11,2005,326,22,47,35273.0
13,1,4,11,2005,326,22,47,34905.0
14,1,4,11,2005,326,22,47,34673.0
15,1,4,11,2005,326,22,47,34272.0
16,1,4,11,2005,326,22,47,34507.0
17,1,4,11,2005,326,22,47,35950.0
18,1,4,11,2005,326,22,47,38478.0
19,1,4,11,2005,326,22,47,38415.0
20,1,4,11,2005,326,22,47,37770.0
21,1,4,11,2005,326,22,47,36994.0
22,1,4,11,2005,326,22,47,35423.0
23,1,4,11,2005,326,22,47,33006.0
0,2,4,11,2005,327,23,47,30565.0
1,0,4,11,2005,325,21,47,25348.0
2,0,4,11,2005,325,21,47,24542.0
3,0,4,11,2005,325,21,47,24392.0
4,0,4,11,2005,325,21,47,24468.0
5,0,4,11,2005,325,21,47,25254.0
6,0,4,11,2005,325,21,47,27594.0
7,0,4,11,2005,325,21,47,31654.0
8,0,4,11,2005,325,21,47,33659.0
9,0,4,11,2005,325,21,47,34173.0
10,0,4,11,2005,325,21,47,34146.0
11,0,4,11,2005,325,21,47,34050.0
12,0,4,11,2005,325,21,47,33882.0
13,0,4,11,2005,325,21,47,33686.0
14,0,4,11,2005,325,21,47,33664.0
15,0,4,11,2005,325,21,47,33502.0
16,0,4,11,2005,325,21,47,33946.0
17,0,4,11,2005,325,21,47,35619.0
18,0,4,11,2005,325,21,47,37167.0
19,0,4,11,2005,325,21,47,36944.0
20,0,4,11,2005,325,21,47,36307.0
21,0,4,11,2005,325,21,47,35339.0
22,0,4,11,2005,325,21,47,33458.0
23,0,4,11,2005,325,21,47,30621.0
0,1,4,11,2005,326,22,47,27952.0
1,6,4,11,2005,324,20,46,26831.0
2,6,4,11,2005,324,20,46,25826.0
3,6,4,11,2005,324,20,46,25385.0
4,6,4,11,2005,324,20,46,25262.0
5,6,4,11,2005,324,20,46,25472.0
6,6,4,11,2005,324,20,46,26122.0
7,6,4,11,2005,324,20,46,27179.0
8,6,4,11,2005,324,20,46,28073.0
9,6,4,11,2005,324,20,46,29112.0
10,6,4,11,2005,324,20,46,29317.0
11,6,4,11,2005,324,20,46,29115.0
12,6,4,11,2005,324,20,46,28709.0
13,6,4,11,2005,324,20,46,28213.0
14,6,4,11,2005,324,20,46,27756.0
15,6,4,11,2005,324,20,46,27377.0
16,6,4,11,2005,324,20,46,27416.0
17,6,4,11,2005,324,20,46,28857.0
18,6,4,11,2005,324,20,46,32326.0
19,6,4,11,2005,324,20,46,32773.0
20,6,4,11,2005,324,20,46,32634.0
21,6,4,11,2005,324,20,46,32134.0
22,6,4,11,2005,324,20,46,30786.0
23,6,4,11,2005,324,20,46,28838.0
0,0,4,11,2005,325,21,47,26810.0
1,5,4,11,2005,323,19,46,28968.0
2,5,4,11,2005,323,19,46,28034.0
3,5,4,11,2005,323,19,46,27623.0
4,5,4,11,2005,323,19,46,27480.0
5,5,4,11,2005,323,19,46,27791.0
6,5,4,11,2005,323,19,46,28766.0
7,5,4,11,2005,323,19,46,30335.0
8,5,4,11,2005,323,19,46,31624.0
9,5,4,11,2005,323,19,46,32719.0
10,5,4,11,2005,323,19,46,32704.0
11,5,4,11,2005,323,19,46,32249.0
12,5,4,11,2005,323,19,46,31419.0
13,5,4,11,2005,323,19,46,30474.0
14,5,4,11,2005,323,19,46,29679.0
15,5,4,11,2005,323,19,46,29090.0
16,5,4,11,2005,323,19,46,29034.0
17,5,4,11,2005,323,19,46,30492.0
18,5,4,11,2005,323,19,46,33447.0
19,5,4,11,2005,323,19,46,33637.0
20,5,4,11,2005,323,19,46,33274.0
21,5,4,11,2005,323,19,46,32731.0
22,5,4,11,2005,323,19,46,31816.0
23,5,4,11,2005,323,19,46,30233.0
0,6,4,11,2005,324,20,46,28346.0
1,4,4,11,2005,322,18,46,28637.0
2,4,4,11,2005,322,18,46,27770.0
3,4,4,11,2005,322,18,46,27478.0
4,4,4,11,2005,322,18,46,27521.0
5,4,4,11,2005,322,18,46,28222.0
6,4,4,11,2005,322,18,46,30580.0
7,4,4,11,2005,322,18,46,34493.0
8,4,4,11,2005,322,18,46,36029.0
9,4,4,11,2005,322,18,46,35853.0
10,4,4,11,2005,322,18,46,35592.0
11,4,4,11,2005,322,18,46,35237.0
12,4,4,11,2005,322,18,46,34608.0
13,4,4,11,2005,322,18,46,33975.0
14,4,4,11,2005,322,18,46,33575.0
15,4,4,11,2005,322,18,46,33136.0
16,4,4,11,2005,322,18,46,33228.0
17,4,4,11,2005,322,18,46,34488.0
18,4,4,11,2005,322,18,46,37449.0
19,4,4,11,2005,322,18,46,37394.0
20,4,4,11,2005,322,18,46,36801.0
21,4,4,11,2005,322,18,46,35949.0
22,4,4,11,2005,322,18,46,34731.0
23,4,4,11,2005,322,18,46,32766.0
0,5,4,11,2005,323,19,46,30625.0
1,3,4,11,2005,321,17,46,24632.0
2,3,4,11,2005,321,17,46,23861.0
3,3,4,11,2005,321,17,46,23659.0
4,3,4,11,2005,321,17,46,23621.0
5,3,4,11,2005,321,17,46,24526.0
6,3,4,11,2005,321,17,46,27044.0
7,3,4,11,2005,321,17,46,31201.0
8,3,4,11,2005,321,17,46,33000.0
9,3,4,11,2005,321,17,46,33208.0
10,3,4,11,2005,321,17,46,33261.0
11,3,4,11,2005,321,17,46,33282.0
12,3,4,11,2005,321,17,46,33050.0
13,3,4,11,2005,321,17,46,32823.0
14,3,4,11,2005,321,17,46,32771.0
15,3,4,11,2005,321,17,46,32512.0
16,3,4,11,2005,321,17,46,32718.0
17,3,4,11,2005,321,17,46,34257.0
18,3,4,11,2005,321,17,46,37661.0
19,3,4,11,2005,321,17,46,37917.0
20,3,4,11,2005,321,17,46,37613.0
21,3,4,11,2005,321,17,46,36915.0
22,3,4,11,2005,321,17,46,35361.0
23,3,4,11,2005,321,17,46,32762.0
0,4,4,11,2005,322,18,46,30235.0
1,2,4,11,2005,320,16,46,24285.0
2,2,4,11,2005,320,16,46,23277.0
3,2,4,11,2005,320,16,46,22670.0
4,2,4,11,2005,320,16,46,22477.0
5,2,4,11,2005,320,16,46,22954.0
6,2,4,11,2005,320,16,46,25091.0
7,2,4,11,2005,320,16,46,28995.0
8,2,4,11,2005,320,16,46,31091.0
9,2,4,11,2005,320,16,46,31844.0
10,2,4,11,2005,320,16,46,32382.0
11,2,4,11,2005,320,16,46,32799.0
12,2,4,11,2005,320,16,46,33000.0
13,2,4,11,2005,320,16,46,32936.0
14,2,4,11,2005,320,16,46,33015.0
15,2,4,11,2005,320,16,46,32881.0
16,2,4,11,2005,320,16,46,32985.0
17,2,4,11,2005,320,16,46,34085.0
18,2,4,11,2005,320,16,46,35456.0
19,2,4,11,2005,320,16,46,34912.0
20,2,4,11,2005,320,16,46,34155.0
21,2,4,11,2005,320,16,46,33190.0
22,2,4,11,2005,320,16,46,31349.0
23,2,4,11,2005,320,16,46,28877.0
0,3,4,11,2005,321,17,46,26489.0
1,1,4,11,2005,319,15,46,24304.0
2,1,4,11,2005,319,15,46,23238.0
3,1,4,11,2005,319,15,46,22711.0
4,1,4,11,2005,319,15,46,22657.0
5,1,4,11,2005,319,15,46,23227.0
6,1,4,11,2005,319,15,46,25368.0
7,1,4,11,2005,319,15,46,29227.0
8,1,4,11,2005,319,15,46,31345.0
9,1,4,11,2005,319,15,46,31880.0
10,1,4,11,2005,319,15,46,32135.0
11,1,4,11,2005,319,15,46,32333.0
12,1,4,11,2005,319,15,46,32479.0
13,1,4,11,2005,319,15,46,32466.0
14,1,4,11,2005,319,15,46,32469.0
15,1,4,11,2005,319,15,46,32382.0
16,1,4,11,2005,319,15,46,32525.0
17,1,4,11,2005,319,15,46,33477.0
18,1,4,11,2005,319,15,46,35736.0
19,1,4,11,2005,319,15,46,35415.0
20,1,4,11,2005,319,15,46,34708.0
21,1,4,11,2005,319,15,46,33629.0
22,1,4,11,2005,319,15,46,31622.0
23,1,4,11,2005,319,15,46,28787.0
0,2,4,11,2005,320,16,46,26166.0
1,0,4,11,2005,318,14,46,22889.0
2,0,4,11,2005,318,14,46,22045.0
3,0,4,11,2005,318,14,46,21673.0
4,0,4,11,2005,318,14,46,21644.0
5,0,4,11,2005,318,14,46,22386.0
6,0,4,11,2005,318,14,46,24503.0
7,0,4,11,2005,318,14,46,28420.0
8,0,4,11,2005,318,14,46,30215.0
9,0,4,11,2005,318,14,46,30936.0
10,0,4,11,2005,318,14,46,31312.0
11,0,4,11,2005,318,14,46,31759.0
12,0,4,11,2005,318,14,46,31696.0
13,0,4,11,2005,318,14,46,31508.0
14,0,4,11,2005,318,14,46,31471.0
15,0,4,11,2005,318,14,46,31143.0
16,0,4,11,2005,318,14,46,31061.0
17,0,4,11,2005,318,14,46,32149.0
18,0,4,11,2005,318,14,46,34778.0
19,0,4,11,2005,318,14,46,34653.0
20,0,4,11,2005,318,14,46,34068.0
21,0,4,11,2005,318,14,46,33087.0
22,0,4,11,2005,318,14,46,31166.0
23,0,4,11,2005,318,14,46,28501.0
0,1,4,11,2005,319,15,46,25911.0
1,6,4,11,2005,317,13,45,24405.0
2,6,4,11,2005,317,13,45,23498.0
3,6,4,11,2005,317,13,45,23028.0
4,6,4,11,2005,317,13,45,22803.0
5,6,4,11,2005,317,13,45,22932.0
6,6,4,11,2005,317,13,45,23443.0
7,6,4,11,2005,317,13,45,24319.0
8,6,4,11,2005,317,13,45,25172.0
9,6,4,11,2005,317,13,45,26371.0
10,6,4,11,2005,317,13,45,27059.0
11,6,4,11,2005,317,13,45,27257.0
12,6,4,11,2005,317,13,45,27190.0
13,6,4,11,2005,317,13,45,27050.0
14,6,4,11,2005,317,13,45,26767.0
15,6,4,11,2005,317,13,45,26528.0
16,6,4,11,2005,317,13,45,26628.0
17,6,4,11,2005,317,13,45,28037.0
18,6,4,11,2005,317,13,45,31056.0
19,6,4,11,2005,317,13,45,31218.0
20,6,4,11,2005,317,13,45,30803.0
21,6,4,11,2005,317,13,45,30036.0
22,6,4,11,2005,317,13,45,28439.0
23,6,4,11,2005,317,13,45,26394.0
0,0,4,11,2005,318,14,46,24300.0
1,5,4,11,2005,316,12,45,26499.0
2,5,4,11,2005,316,12,45,25656.0
3,5,4,11,2005,316,12,45,25151.0
4,5,4,11,2005,316,12,45,25128.0
5,5,4,11,2005,316,12,45,25368.0
6,5,4,11,2005,316,12,45,26253.0
7,5,4,11,2005,316,12,45,27443.0
8,5,4,11,2005,316,12,45,28660.0
9,5,4,11,2005,316,12,45,29772.0
10,5,4,11,2005,316,12,45,30012.0
11,5,4,11,2005,316,12,45,29749.0
12,5,4,11,2005,316,12,45,29149.0
13,5,4,11,2005,316,12,45,28427.0
14,5,4,11,2005,316,12,45,27760.0
15,5,4,11,2005,316,12,45,27195.0
16,5,4,11,2005,316,12,45,27108.0
17,5,4,11,2005,316,12,45,28054.0
18,5,4,11,2005,316,12,45,30956.0
19,5,4,11,2005,316,12,45,31164.0
20,5,4,11,2005,316,12,45,30720.0
21,5,4,11,2005,316,12,45,30076.0
22,5,4,11,2005,316,12,45,29082.0
23,5,4,11,2005,316,12,45,27645.0
0,6,4,11,2005,317,13,45,25859.0
1,4,4,11,2005,315,11,45,25725.0
2,4,4,11,2005,315,11,45,24829.0
3,4,4,11,2005,315,11,45,24374.0
4,4,4,11,2005,315,11,45,24458.0
5,4,4,11,2005,315,11,45,25093.0
6,4,4,11,2005,315,11,45,27086.0
7,4,4,11,2005,315,11,45,30158.0
8,4,4,11,2005,315,11,45,31922.0
9,4,4,11,2005,315,11,45,32551.0
10,4,4,11,2005,315,11,45,32791.0
11,4,4,11,2005,315,11,45,32791.0
12,4,4,11,2005,315,11,45,32624.0
13,4,4,11,2005,315,11,45,32133.0
14,4,4,11,2005,315,11,45,31933.0
15,4,4,11,2005,315,11,45,31521.0
16,4,4,11,2005,315,11,45,31242.0
17,4,4,11,2005,315,11,45,32056.0
18,4,4,11,2005,315,11,45,34841.0
19,4,4,11,2005,315,11,45,34750.0
20,4,4,11,2005,315,11,45,34072.0
21,4,4,11,2005,315,11,45,33315.0
22,4,4,11,2005,315,11,45,32095.0
23,4,4,11,2005,315,11,45,30301.0
0,5,4,11,2005,316,12,45,28188.0
1,3,4,11,2005,314,10,45,24312.0
2,3,4,11,2005,314,10,45,23227.0
3,3,4,11,2005,314,10,45,22778.0
4,3,4,11,2005,314,10,45,22474.0
5,3,4,11,2005,314,10,45,22955.0
6,3,4,11,2005,314,10,45,24944.0
7,3,4,11,2005,314,10,45,28547.0
8,3,4,11,2005,314,10,45,30350.0
9,3,4,11,2005,314,10,45,31094.0
10,3,4,11,2005,314,10,45,31584.0
11,3,4,11,2005,314,10,45,31919.0
12,3,4,11,2005,314,10,45,31948.0
13,3,4,11,2005,314,10,45,31775.0
14,3,4,11,2005,314,10,45,31605.0
15,3,4,11,2005,314,10,45,31340.0
16,3,4,11,2005,314,10,45,31462.0
17,3,4,11,2005,314,10,45,32462.0
18,3,4,11,2005,314,10,45,35332.0
19,3,4,11,2005,314,10,45,35442.0
20,3,4,11,2005,314,10,45,34898.0
21,3,4,11,2005,314,10,45,34034.0
22,3,4,11,2005,314,10,45,32464.0
23,3,4,11,2005,314,10,45,29964.0
0,4,4,11,2005,315,11,45,27481.0
1,2,4,11,2005,313,9,45,24110.0
2,2,4,11,2005,313,9,45,23168.0
3,2,4,11,2005,313,9,45,22776.0
4,2,4,11,2005,313,9,45,22643.0
5,2,4,11,2005,313,9,45,23253.0
6,2,4,11,2005,313,9,45,25356.0
7,2,4,11,2005,313,9,45,29142.0
8,2,4,11,2005,313,9,45,31116.0
9,2,4,11,2005,313,9,45,31660.0
10,2,4,11,2005,313,9,45,32002.0
11,2,4,11,2005,313,9,45,32314.0
12,2,4,11,2005,313,9,45,32325.0
13,2,4,11,2005,313,9,45,32106.0
14,2,4,11,2005,313,9,45,32159.0
15,2,4,11,2005,313,9,45,32068.0
16,2,4,11,2005,313,9,45,32233.0
17,2,4,11,2005,313,9,45,33367.0
18,2,4,11,2005,313,9,45,35363.0
19,2,4,11,2005,313,9,45,35048.0
20,2,4,11,2005,313,9,45,34339.0
21,2,4,11,2005,313,9,45,33279.0
22,2,4,11,2005,313,9,45,31351.0
23,2,4,11,2005,313,9,45,28753.0
0,3,4,11,2005,314,10,45,26177.0
1,1,4,11,2005,312,8,45,24360.0
2,1,4,11,2005,312,8,45,23403.0
3,1,4,11,2005,312,8,45,23093.0
4,1,4,11,2005,312,8,45,23084.0
5,1,4,11,2005,312,8,45,23754.0
6,1,4,11,2005,312,8,45,26013.0
7,1,4,11,2005,312,8,45,29594.0
8,1,4,11,2005,312,8,45,31227.0
9,1,4,11,2005,312,8,45,31486.0
10,1,4,11,2005,312,8,45,31596.0
11,1,4,11,2005,312,8,45,31742.0
12,1,4,11,2005,312,8,45,31724.0
13,1,4,11,2005,312,8,45,31565.0
14,1,4,11,2005,312,8,45,31419.0
15,1,4,11,2005,312,8,45,31116.0
16,1,4,11,2005,312,8,45,31095.0
17,1,4,11,2005,312,8,45,31869.0
18,1,4,11,2005,312,8,45,34483.0
19,1,4,11,2005,312,8,45,34588.0
20,1,4,11,2005,312,8,45,33995.0
21,1,4,11,2005,312,8,45,32892.0
22,1,4,11,2005,312,8,45,31091.0
23,1,4,11,2005,312,8,45,28403.0
0,2,4,11,2005,313,9,45,25887.0
1,0,4,11,2005,311,7,45,22436.0
2,0,4,11,2005,311,7,45,21634.0
3,0,4,11,2005,311,7,45,21284.0
4,0,4,11,2005,311,7,45,21221.0
5,0,4,11,2005,311,7,45,21897.0
6,0,4,11,2005,311,7,45,24021.0
7,0,4,11,2005,311,7,45,27722.0
8,0,4,11,2005,311,7,45,29747.0
9,0,4,11,2005,311,7,45,30585.0
10,0,4,11,2005,311,7,45,31095.0
11,0,4,11,2005,311,7,45,31479.0
12,0,4,11,2005,311,7,45,31455.0
13,0,4,11,2005,311,7,45,31326.0
14,0,4,11,2005,311,7,45,31203.0
15,0,4,11,2005,311,7,45,30919.0
16,0,4,11,2005,311,7,45,30802.0
17,0,4,11,2005,311,7,45,31543.0
18,0,4,11,2005,311,7,45,34369.0
19,0,4,11,2005,311,7,45,34485.0
20,0,4,11,2005,311,7,45,33841.0
21,0,4,11,2005,311,7,45,32915.0
22,0,4,11,2005,311,7,45,31153.0
23,0,4,11,2005,311,7,45,28517.0
0,1,4,11,2005,312,8,45,26100.0
1,6,4,11,2005,310,6,44,22639.0
2,6,4,11,2005,310,6,44,21701.0
3,6,4,11,2005,310,6,44,21159.0
4,6,4,11,2005,310,6,44,20851.0
5,6,4,11,2005,310,6,44,20752.0
6,6,4,11,2005,310,6,44,21215.0
7,6,4,11,2005,310,6,44,22000.0
8,6,4,11,2005,310,6,44,23065.0
9,6,4,11,2005,310,6,44,24778.0
10,6,4,11,2005,310,6,44,26006.0
11,6,4,11,2005,310,6,44,26579.0
12,6,4,11,2005,310,6,44,26924.0
13,6,4,11,2005,310,6,44,27086.0
14,6,4,11,2005,310,6,44,26895.0
15,6,4,11,2005,310,6,44,26820.0
16,6,4,11,2005,310,6,44,27042.0
17,6,4,11,2005,310,6,44,27952.0
18,6,4,11,2005,310,6,44,30709.0
19,6,4,11,2005,310,6,44,31171.0
20,6,4,11,2005,310,6,44,30619.0
21,6,4,11,2005,310,6,44,29738.0
22,6,4,11,2005,310,6,44,28103.0
23,6,4,11,2005,310,6,44,26054.0
0,0,4,11,2005,311,7,45,24098.0
1,5,4,11,2005,309,5,44,23561.0
2,5,4,11,2005,309,5,44,22564.0
3,5,4,11,2005,309,5,44,22051.0
4,5,4,11,2005,309,5,44,21791.0
5,5,4,11,2005,309,5,44,21916.0
6,5,4,11,2005,309,5,44,22675.0
7,5,4,11,2005,309,5,44,23802.0
8,5,4,11,2005,309,5,44,25232.0
9,5,4,11,2005,309,5,44,27073.0
10,5,4,11,2005,309,5,44,28075.0
11,5,4,11,2005,309,5,44,28471.0
12,5,4,11,2005,309,5,44,28446.0
13,5,4,11,2005,309,5,44,28181.0
14,5,4,11,2005,309,5,44,27814.0
15,5,4,11,2005,309,5,44,27442.0
16,5,4,11,2005,309,5,44,27226.0
17,5,4,11,2005,309,5,44,27823.0
18,5,4,11,2005,309,5,44,30264.0
19,5,4,11,2005,309,5,44,30387.0
20,5,4,11,2005,309,5,44,29709.0
21,5,4,11,2005,309,5,44,28912.0
22,5,4,11,2005,309,5,44,27701.0
23,5,4,11,2005,309,5,44,26040.0
0,6,4,11,2005,310,6,44,24166.0
1,4,4,11,2005,308,4,44,24231.0
2,4,4,11,2005,308,4,44,23329.0
3,4,4,11,2005,308,4,44,22915.0
4,4,4,11,2005,308,4,44,22954.0
5,4,4,11,2005,308,4,44,23407.0
6,4,4,11,2005,308,4,44,25748.0
7,4,4,11,2005,308,4,44,29382.0
8,4,4,11,2005,308,4,44,31161.0
9,4,4,11,2005,308,4,44,31502.0
10,4,4,11,2005,308,4,44,31739.0
11,4,4,11,2005,308,4,44,31976.0
12,4,4,11,2005,308,4,44,31868.0
13,4,4,11,2005,308,4,44,31686.0
14,4,4,11,2005,308,4,44,31475.0
15,4,4,11,2005,308,4,44,31156.0
16,4,4,11,2005,308,4,44,30770.0
17,4,4,11,2005,308,4,44,31406.0
18,4,4,11,2005,308,4,44,33663.0
19,4,4,11,2005,308,4,44,33400.0
20,4,4,11,2005,308,4,44,32298.0
21,4,4,11,2005,308,4,44,31165.0
22,4,4,11,2005,308,4,44,29676.0
23,4,4,11,2005,308,4,44,27602.0
0,5,4,11,2005,309,5,44,25375.0
1,3,4,11,2005,307,3,44,25275.0
2,3,4,11,2005,307,3,44,24524.0
3,3,4,11,2005,307,3,44,24214.0
4,3,4,11,2005,307,3,44,24303.0
5,3,4,11,2005,307,3,44,25028.0
6,3,4,11,2005,307,3,44,27420.0
7,3,4,11,2005,307,3,44,30959.0
8,3,4,11,2005,307,3,44,32484.0
9,3,4,11,2005,307,3,44,32421.0
10,3,4,11,2005,307,3,44,32286.0
11,3,4,11,2005,307,3,44,32249.0
12,3,4,11,2005,307,3,44,32094.0
13,3,4,11,2005,307,3,44,31677.0
14,3,4,11,2005,307,3,44,31830.0
15,3,4,11,2005,307,3,44,31393.0
16,3,4,11,2005,307,3,44,31225.0
17,3,4,11,2005,307,3,44,31813.0
18,3,4,11,2005,307,3,44,34314.0
19,3,4,11,2005,307,3,44,34704.0
20,3,4,11,2005,307,3,44,34049.0
21,3,4,11,2005,307,3,44,32945.0
22,3,4,11,2005,307,3,44,31202.0
23,3,4,11,2005,307,3,44,28474.0
0,4,4,11,2005,308,4,44,25978.0
1,2,4,11,2005,306,2,44,23956.0
2,2,4,11,2005,306,2,44,23014.0
3,2,4,11,2005,306,2,44,22739.0
4,2,4,11,2005,306,2,44,22632.0
5,2,4,11,2005,306,2,44,23407.0
6,2,4,11,2005,306,2,44,25755.0
7,2,4,11,2005,306,2,44,29451.0
8,2,4,11,2005,306,2,44,31088.0
9,2,4,11,2005,306,2,44,31504.0
10,2,4,11,2005,306,2,44,31700.0
11,2,4,11,2005,306,2,44,31905.0
12,2,4,11,2005,306,2,44,31753.0
13,2,4,11,2005,306,2,44,31612.0
14,2,4,11,2005,306,2,44,31475.0
15,2,4,11,2005,306,2,44,31204.0
16,2,4,11,2005,306,2,44,31157.0
17,2,4,11,2005,306,2,44,31911.0
18,2,4,11,2005,306,2,44,34471.0
19,2,4,11,2005,306,2,44,35023.0
20,2,4,11,2005,306,2,44,34370.0
21,2,4,11,2005,306,2,44,33558.0
22,2,4,11,2005,306,2,44,31806.0
23,2,4,11,2005,306,2,44,29027.0
0,3,4,11,2005,307,3,44,26688.0
1,1,4,11,2005,305,1,44,24391.0
2,1,4,11,2005,305,1,44,23491.0
3,1,4,11,2005,305,1,44,23172.0
4,1,4,11,2005,305,1,44,23254.0
5,1,4,11,2005,305,1,44,24005.0
6,1,4,11,2005,305,1,44,26286.0
7,1,4,11,2005,305,1,44,29857.0
8,1,4,11,2005,305,1,44,31385.0
9,1,4,11,2005,305,1,44,31716.0
10,1,4,11,2005,305,1,44,31767.0
11,1,4,11,2005,305,1,44,31932.0
12,1,4,11,2005,305,1,44,32055.0
13,1,4,11,2005,305,1,44,31906.0
14,1,4,11,2005,305,1,44,31829.0
15,1,4,11,2005,305,1,44,31571.0
16,1,4,11,2005,305,1,44,31483.0
17,1,4,11,2005,305,1,44,32154.0
18,1,4,11,2005,305,1,44,34608.0
19,1,4,11,2005,305,1,44,34816.0
20,1,4,11,2005,305,1,44,34236.0
21,1,4,11,2005,305,1,44,33080.0
22,1,4,11,2005,305,1,44,31004.0
23,1,4,11,2005,305,1,44,28248.0
0,2,4,11,2005,306,2,44,25556.0
1,0,4,10,2005,304,31,44,23929.0
2,0,4,10,2005,304,31,44,23401.0
3,0,4,10,2005,304,31,44,23301.0
4,0,4,10,2005,304,31,44,23503.0
5,0,4,10,2005,304,31,44,24438.0
6,0,4,10,2005,304,31,44,26941.0
7,0,4,10,2005,304,31,44,30685.0
8,0,4,10,2005,304,31,44,32433.0
9,0,4,10,2005,304,31,44,32552.0
10,0,4,10,2005,304,31,44,32466.0
11,0,4,10,2005,304,31,44,32470.0
12,0,4,10,2005,304,31,44,32433.0
13,0,4,10,2005,304,31,44,32339.0
14,0,4,10,2005,304,31,44,32008.0
15,0,4,10,2005,304,31,44,31747.0
16,0,4,10,2005,304,31,44,31580.0
17,0,4,10,2005,304,31,44,32029.0
18,0,4,10,2005,304,31,44,33855.0
19,0,4,10,2005,304,31,44,33601.0
20,0,4,10,2005,304,31,44,32729.0
21,0,4,10,2005,304,31,44,32244.0
22,0,4,10,2005,304,31,44,30904.0
23,0,4,10,2005,304,31,44,28359.0
0,1,4,11,2005,305,1,44,25954.0
1,6,4,10,2005,303,30,43,25623.0
3,6,4,10,2005,303,30,43,23302.0
4,6,4,10,2005,303,30,43,23384.0
5,6,4,10,2005,303,30,43,23607.0
6,6,4,10,2005,303,30,43,24275.0
7,6,4,10,2005,303,30,43,25141.0
8,6,4,10,2005,303,30,43,26249.0
9,6,4,10,2005,303,30,43,27429.0
10,6,4,10,2005,303,30,43,27928.0
11,6,4,10,2005,303,30,43,27862.0
12,6,4,10,2005,303,30,43,27695.0
13,6,4,10,2005,303,30,43,27430.0
14,6,4,10,2005,303,30,43,27036.0
15,6,4,10,2005,303,30,43,26717.0
16,6,4,10,2005,303,30,43,26839.0
17,6,4,10,2005,303,30,43,27626.0
18,6,4,10,2005,303,30,43,30384.0
19,6,4,10,2005,303,30,43,31166.0
20,6,4,10,2005,303,30,43,30832.0
21,6,4,10,2005,303,30,43,30177.0
22,6,4,10,2005,303,30,43,28789.0
23,6,4,10,2005,303,30,43,26896.0
0,0,4,10,2005,304,31,44,25086.0
1,5,4,10,2005,302,29,43,26092.0
2,5,4,10,2005,302,29,43,25123.0
3,5,4,10,2005,302,29,43,24615.0
4,5,4,10,2005,302,29,43,24353.0
5,5,4,10,2005,302,29,43,24485.0
6,5,4,10,2005,302,29,43,25187.0
7,5,4,10,2005,302,29,43,26623.0
8,5,4,10,2005,302,29,43,28202.0
9,5,4,10,2005,302,29,43,29715.0
10,5,4,10,2005,302,29,43,30596.0
11,5,4,10,2005,302,29,43,30826.0
12,5,4,10,2005,302,29,43,30571.0
13,5,4,10,2005,302,29,43,30218.0
14,5,4,10,2005,302,29,43,29657.0
15,5,4,10,2005,302,29,43,29083.0
16,5,4,10,2005,302,29,43,28605.0
17,5,4,10,2005,302,29,43,28566.0
18,5,4,10,2005,302,29,43,29174.0
19,5,4,10,2005,302,29,43,31233.0
20,5,4,10,2005,302,29,43,31697.0
21,5,4,10,2005,302,29,43,31147.0
22,5,4,10,2005,302,29,43,30326.0
23,5,4,10,2005,302,29,43,29021.0
0,6,4,10,2005,303,30,43,27315.0
1,4,4,10,2005,301,28,43,26170.0
2,4,4,10,2005,301,28,43,25097.0
3,4,4,10,2005,301,28,43,24656.0
4,4,4,10,2005,301,28,43,24611.0
5,4,4,10,2005,301,28,43,25229.0
6,4,4,10,2005,301,28,43,27323.0
7,4,4,10,2005,301,28,43,31381.0
8,4,4,10,2005,301,28,43,33892.0
9,4,4,10,2005,301,28,43,33972.0
10,4,4,10,2005,301,28,43,34067.0
11,4,4,10,2005,301,28,43,33656.0
